"sex" "age" "period" "region" "outcome" "cases" "pop" "casosPred" "casosO" "PredHasta" "mod"
"1241" 1 3 4 11 "Incidence" NA 28158 9 9 "1995_1996" 5
"1242" 2 3 4 11 "Incidence" NA 29315 8 7 "1995_1996" 5
"1243" 1 4 4 11 "Incidence" NA 22727 9 8 "1995_1996" 5
"1244" 2 4 4 11 "Incidence" NA 25821 10 14 "1995_1996" 5
"1245" 1 5 4 11 "Incidence" NA 13357 8 11 "1995_1996" 5
"1246" 2 5 4 11 "Incidence" NA 19549 10 11 "1995_1996" 5
"1247" 1 6 4 11 "Incidence" NA 5757 5 7 "1995_1996" 5
"1248" 2 6 4 11 "Incidence" NA 11968 9 4 "1995_1996" 5
"49" 1 1 5 1 "Incidence" NA 462801 35 35 "1997_1998" 5
"50" 2 1 5 1 "Incidence" NA 449618 31 29 "1997_1998" 5
"51" 1 2 5 1 "Incidence" NA 121136 11 12 "1997_1998" 5
"52" 2 2 5 1 "Incidence" NA 126224 11 10 "1997_1998" 5
"53" 1 3 5 1 "Incidence" NA 100816 13 24 "1997_1998" 5
"54" 2 3 5 1 "Incidence" NA 108126 13 6 "1997_1998" 5
"55" 1 4 5 1 "Incidence" NA 95041 16 19 "1997_1998" 5
"56" 2 4 5 1 "Incidence" NA 107005 17 20 "1997_1998" 5
"57" 1 5 5 1 "Incidence" NA 54598 14 16 "1997_1998" 5
"58" 2 5 5 1 "Incidence" NA 76874 17 23 "1997_1998" 5
"59" 1 6 5 1 "Incidence" NA 17745 6 7 "1997_1998" 5
"60" 2 6 5 1 "Incidence" NA 42653 13 12 "1997_1998" 5
"169" 1 1 5 2 "Incidence" NA 58833 15 18 "1997_1998" 5
"170" 2 1 5 2 "Incidence" NA 57043 16 21 "1997_1998" 5
"171" 1 2 5 2 "Incidence" NA 16698 5 4 "1997_1998" 5
"172" 2 2 5 2 "Incidence" NA 15488 5 5 "1997_1998" 5
"173" 1 3 5 2 "Incidence" NA 12929 6 4 "1997_1998" 5
"174" 2 3 5 2 "Incidence" NA 12285 6 7 "1997_1998" 5
"175" 1 4 5 2 "Incidence" NA 12159 7 6 "1997_1998" 5
"176" 2 4 5 2 "Incidence" NA 12290 8 8 "1997_1998" 5
"177" 1 5 5 2 "Incidence" NA 7789 7 11 "1997_1998" 5
"178" 2 5 5 2 "Incidence" NA 10254 9 8 "1997_1998" 5
"179" 1 6 5 2 "Incidence" NA 2796 3 5 "1997_1998" 5
"180" 2 6 5 2 "Incidence" NA 5941 7 5 "1997_1998" 5
"289" 1 1 5 3 "Incidence" NA 73919 15 18 "1997_1998" 5
"290" 2 1 5 3 "Incidence" NA 70651 17 17 "1997_1998" 5
"291" 1 2 5 3 "Incidence" NA 20081 5 5 "1997_1998" 5
"292" 2 2 5 3 "Incidence" NA 19026 6 4 "1997_1998" 5
"293" 1 3 5 3 "Incidence" NA 16427 6 4 "1997_1998" 5
"294" 2 3 5 3 "Incidence" NA 15557 7 6 "1997_1998" 5
"295" 1 4 5 3 "Incidence" NA 14795 7 6 "1997_1998" 5
"296" 2 4 5 3 "Incidence" NA 14790 8 6 "1997_1998" 5
"297" 1 5 5 3 "Incidence" NA 8784 6 5 "1997_1998" 5
"298" 2 5 5 3 "Incidence" NA 11229 9 5 "1997_1998" 5
"299" 1 6 5 3 "Incidence" NA 2976 3 5 "1997_1998" 5
"300" 2 6 5 3 "Incidence" NA 6288 7 4 "1997_1998" 5
"409" 1 1 5 4 "Incidence" NA 98240 17 18 "1997_1998" 5
"410" 2 1 5 4 "Incidence" NA 92402 17 17 "1997_1998" 5
"411" 1 2 5 4 "Incidence" NA 27337 6 6 "1997_1998" 5
"412" 2 2 5 4 "Incidence" NA 25371 6 6 "1997_1998" 5
"413" 1 3 5 4 "Incidence" NA 22455 7 5 "1997_1998" 5
"414" 2 3 5 4 "Incidence" NA 21150 7 6 "1997_1998" 5
"415" 1 4 5 4 "Incidence" NA 19582 8 11 "1997_1998" 5
"416" 2 4 5 4 "Incidence" NA 20596 9 10 "1997_1998" 5
"417" 1 5 5 4 "Incidence" NA 12044 7 10 "1997_1998" 5
"418" 2 5 5 4 "Incidence" NA 15584 10 11 "1997_1998" 5
"419" 1 6 5 4 "Incidence" NA 4288 4 4 "1997_1998" 5
"420" 2 6 5 4 "Incidence" NA 8971 7 6 "1997_1998" 5
"529" 1 1 5 5 "Incidence" NA 58442 14 18 "1997_1998" 5
"530" 2 1 5 5 "Incidence" NA 54428 16 17 "1997_1998" 5
"531" 1 2 5 5 "Incidence" NA 16212 5 5 "1997_1998" 5
"532" 2 2 5 5 "Incidence" NA 14726 5 4 "1997_1998" 5
"533" 1 3 5 5 "Incidence" NA 13226 6 5 "1997_1998" 5
"534" 2 3 5 5 "Incidence" NA 12501 6 5 "1997_1998" 5
"535" 1 4 5 5 "Incidence" NA 12191 7 5 "1997_1998" 5
"536" 2 4 5 5 "Incidence" NA 12011 8 7 "1997_1998" 5
"537" 1 5 5 5 "Incidence" NA 6916 6 6 "1997_1998" 5
"538" 2 5 5 5 "Incidence" NA 8827 9 7 "1997_1998" 5
"539" 1 6 5 5 "Incidence" NA 2429 3 4 "1997_1998" 5
"540" 2 6 5 5 "Incidence" NA 5206 7 4 "1997_1998" 5
"649" 1 1 5 6 "Incidence" NA 203617 24 26 "1997_1998" 5
"650" 2 1 5 6 "Incidence" NA 196414 21 20 "1997_1998" 5
"651" 1 2 5 6 "Incidence" NA 53696 8 9 "1997_1998" 5
"652" 2 2 5 6 "Incidence" NA 55961 8 7 "1997_1998" 5
"653" 1 3 5 6 "Incidence" NA 45066 9 16 "1997_1998" 5
"654" 2 3 5 6 "Incidence" NA 47522 9 9 "1997_1998" 5
"655" 1 4 5 6 "Incidence" NA 37052 10 14 "1997_1998" 5
"656" 2 4 5 6 "Incidence" NA 43074 11 10 "1997_1998" 5
"657" 1 5 5 6 "Incidence" NA 21911 9 11 "1997_1998" 5
"658" 2 5 5 6 "Incidence" NA 33101 12 11 "1997_1998" 5
"659" 1 6 5 6 "Incidence" NA 8022 5 7 "1997_1998" 5
"660" 2 6 5 6 "Incidence" NA 20260 10 9 "1997_1998" 5
"769" 1 1 5 7 "Incidence" NA 156688 22 20 "1997_1998" 5
"770" 2 1 5 7 "Incidence" NA 152435 22 22 "1997_1998" 5
"771" 1 2 5 7 "Incidence" NA 42426 8 10 "1997_1998" 5
"772" 2 2 5 7 "Incidence" NA 41760 7 10 "1997_1998" 5
"773" 1 3 5 7 "Incidence" NA 35210 9 6 "1997_1998" 5
"774" 2 3 5 7 "Incidence" NA 33114 8 4 "1997_1998" 5
"775" 1 4 5 7 "Incidence" NA 28208 9 7 "1997_1998" 5
"776" 2 4 5 7 "Incidence" NA 28248 9 9 "1997_1998" 5
"777" 1 5 5 7 "Incidence" NA 16103 8 13 "1997_1998" 5
"778" 2 5 5 7 "Incidence" NA 21031 10 9 "1997_1998" 5
"779" 1 6 5 7 "Incidence" NA 6378 4 6 "1997_1998" 5
"780" 2 6 5 7 "Incidence" NA 12757 8 5 "1997_1998" 5
"889" 1 1 5 8 "Incidence" NA 33154 11 17 "1997_1998" 5
"890" 2 1 5 8 "Incidence" NA 29646 12 17 "1997_1998" 5
"891" 1 2 5 8 "Incidence" NA 9371 4 5 "1997_1998" 5
"892" 2 2 5 8 "Incidence" NA 8032 4 5 "1997_1998" 5
"893" 1 3 5 8 "Incidence" NA 7668 5 5 "1997_1998" 5
"894" 2 3 5 8 "Incidence" NA 6821 5 6 "1997_1998" 5
"895" 1 4 5 8 "Incidence" NA 8006 6 7 "1997_1998" 5
"896" 2 4 5 8 "Incidence" NA 8336 8 6 "1997_1998" 5
"897" 1 5 5 8 "Incidence" NA 6452 7 7 "1997_1998" 5
"898" 2 5 5 8 "Incidence" NA 7654 10 4 "1997_1998" 5
"899" 1 6 5 8 "Incidence" NA 2658 4 5 "1997_1998" 5
"900" 2 6 5 8 "Incidence" NA 4922 8 5 "1997_1998" 5
"1009" 1 1 5 9 "Incidence" NA 67143 15 18 "1997_1998" 5
"1010" 2 1 5 9 "Incidence" NA 63829 14 16 "1997_1998" 5
"1011" 1 2 5 9 "Incidence" NA 17004 5 5 "1997_1998" 5
"1012" 2 2 5 9 "Incidence" NA 15407 5 4 "1997_1998" 5
"1013" 1 3 5 9 "Incidence" NA 13797 5 7 "1997_1998" 5
"1014" 2 3 5 9 "Incidence" NA 13239 5 5 "1997_1998" 5
"1015" 1 4 5 9 "Incidence" NA 14406 7 7 "1997_1998" 5
"1016" 2 4 5 9 "Incidence" NA 15508 8 6 "1997_1998" 5
"1017" 1 5 5 9 "Incidence" NA 11442 8 7 "1997_1998" 5
"1018" 2 5 5 9 "Incidence" NA 14091 11 5 "1997_1998" 5
"1019" 1 6 5 9 "Incidence" NA 4210 4 4 "1997_1998" 5
"1020" 2 6 5 9 "Incidence" NA 8176 8 6 "1997_1998" 5
"1129" 1 1 5 10 "Incidence" NA 37031 12 16 "1997_1998" 5
"1130" 2 1 5 10 "Incidence" NA 32805 14 19 "1997_1998" 5
"1131" 1 2 5 10 "Incidence" NA 10834 4 5 "1997_1998" 5
"1132" 2 2 5 10 "Incidence" NA 8353 5 4 "1997_1998" 5
"1133" 1 3 5 10 "Incidence" NA 8223 5 6 "1997_1998" 5
"1134" 2 3 5 10 "Incidence" NA 6819 5 4 "1997_1998" 5
"1135" 1 4 5 10 "Incidence" NA 8746 7 5 "1997_1998" 5
"1136" 2 4 5 10 "Incidence" NA 7663 8 5 "1997_1998" 5
"1137" 1 5 5 10 "Incidence" NA 6040 6 6 "1997_1998" 5
"1138" 2 5 5 10 "Incidence" NA 6906 10 4 "1997_1998" 5
"1139" 1 6 5 10 "Incidence" NA 2536 4 4 "1997_1998" 5
"1140" 2 6 5 10 "Incidence" NA 4406 8 5 "1997_1998" 5
"1249" 1 1 5 11 "Incidence" NA 151482 25 23 "1997_1998" 5
"1250" 2 1 5 11 "Incidence" NA 146976 23 22 "1997_1998" 5
"1251" 1 2 5 11 "Incidence" NA 37170 8 10 "1997_1998" 5
"1252" 2 2 5 11 "Incidence" NA 39979 8 6 "1997_1998" 5
"1253" 1 3 5 11 "Incidence" NA 30438 9 8 "1997_1998" 5
"1254" 2 3 5 11 "Incidence" NA 31709 9 7 "1997_1998" 5
"1255" 1 4 5 11 "Incidence" NA 23900 9 10 "1997_1998" 5
"1256" 2 4 5 11 "Incidence" NA 26879 10 13 "1997_1998" 5
"1257" 1 5 5 11 "Incidence" NA 14625 8 12 "1997_1998" 5
"1258" 2 5 5 11 "Incidence" NA 20899 11 10 "1997_1998" 5
"1259" 1 6 5 11 "Incidence" NA 6223 5 5 "1997_1998" 5
"1260" 2 6 5 11 "Incidence" NA 13352 9 9 "1997_1998" 5
"61" 1 1 6 1 "Incidence" NA 442933 33 32 "1999_2000" 5
"62" 2 1 6 1 "Incidence" NA 428418 30 21 "1999_2000" 5
"63" 1 2 6 1 "Incidence" NA 124184 11 10 "1999_2000" 5
"64" 2 2 6 1 "Incidence" NA 129926 11 8 "1999_2000" 5
"65" 1 3 6 1 "Incidence" NA 104644 13 15 "1999_2000" 5
"66" 2 3 6 1 "Incidence" NA 111824 14 10 "1999_2000" 5
"67" 1 4 6 1 "Incidence" NA 90457 15 26 "1999_2000" 5
"68" 2 4 6 1 "Incidence" NA 103359 17 24 "1999_2000" 5
"69" 1 5 6 1 "Incidence" NA 61160 15 28 "1999_2000" 5
"70" 2 5 6 1 "Incidence" NA 83622 19 27 "1999_2000" 5
"71" 1 6 6 1 "Incidence" NA 19115 6 9 "1999_2000" 5
"72" 2 6 6 1 "Incidence" NA 45273 14 12 "1999_2000" 5
"181" 1 1 6 2 "Incidence" NA 58083 14 17 "1999_2000" 5
"182" 2 1 6 2 "Incidence" NA 56193 16 18 "1999_2000" 5
"183" 1 2 6 2 "Incidence" NA 17798 6 5 "1999_2000" 5
"184" 2 2 6 2 "Incidence" NA 16526 6 5 "1999_2000" 5
"185" 1 3 6 2 "Incidence" NA 14025 6 4 "1999_2000" 5
"186" 2 3 6 2 "Incidence" NA 13233 7 5 "1999_2000" 5
"187" 1 4 6 2 "Incidence" NA 11751 7 8 "1999_2000" 5
"188" 2 4 6 2 "Incidence" NA 11914 8 7 "1999_2000" 5
"189" 1 5 6 2 "Incidence" NA 8439 7 10 "1999_2000" 5
"190" 2 5 6 2 "Incidence" NA 10732 10 5 "1999_2000" 5
"191" 1 6 6 2 "Incidence" NA 3044 4 5 "1999_2000" 5
"192" 2 6 6 2 "Incidence" NA 6389 8 6 "1999_2000" 5
"301" 1 1 6 3 "Incidence" NA 71771 14 18 "1999_2000" 5
"302" 2 1 6 3 "Incidence" NA 68467 16 17 "1999_2000" 5
"303" 1 2 6 3 "Incidence" NA 20691 5 6 "1999_2000" 5
"304" 2 2 6 3 "Incidence" NA 19852 6 5 "1999_2000" 5
"305" 1 3 6 3 "Incidence" NA 17239 6 4 "1999_2000" 5
"306" 2 3 6 3 "Incidence" NA 16285 7 5 "1999_2000" 5
"307" 1 4 6 3 "Incidence" NA 14381 7 8 "1999_2000" 5
"308" 2 4 6 3 "Incidence" NA 14390 8 6 "1999_2000" 5
"309" 1 5 6 3 "Incidence" NA 9570 6 5 "1999_2000" 5
"310" 2 5 6 3 "Incidence" NA 12047 9 9 "1999_2000" 5
"311" 1 6 6 3 "Incidence" NA 3276 3 6 "1999_2000" 5
"312" 2 6 6 3 "Incidence" NA 6760 7 5 "1999_2000" 5
"421" 1 1 6 4 "Incidence" NA 95162 16 18 "1999_2000" 5
"422" 2 1 6 4 "Incidence" NA 89182 17 18 "1999_2000" 5
"423" 1 2 6 4 "Incidence" NA 27557 6 7 "1999_2000" 5
"424" 2 2 6 4 "Incidence" NA 26013 6 5 "1999_2000" 5
"425" 1 3 6 4 "Incidence" NA 23881 7 13 "1999_2000" 5
"426" 2 3 6 4 "Incidence" NA 22368 7 5 "1999_2000" 5
"427" 1 4 6 4 "Incidence" NA 18822 7 9 "1999_2000" 5
"428" 2 4 6 4 "Incidence" NA 19690 9 7 "1999_2000" 5
"429" 1 5 6 4 "Incidence" NA 13052 7 6 "1999_2000" 5
"430" 2 5 6 4 "Incidence" NA 16680 11 9 "1999_2000" 5
"431" 1 6 6 4 "Incidence" NA 4626 4 5 "1999_2000" 5
"432" 2 6 6 4 "Incidence" NA 9463 8 8 "1999_2000" 5
"541" 1 1 6 5 "Incidence" NA 56562 14 18 "1999_2000" 5
"542" 2 1 6 5 "Incidence" NA 52598 16 18 "1999_2000" 5
"543" 1 2 6 5 "Incidence" NA 16468 5 6 "1999_2000" 5
"544" 2 2 6 5 "Incidence" NA 15098 6 4 "1999_2000" 5
"545" 1 3 6 5 "Incidence" NA 13874 6 5 "1999_2000" 5
"546" 2 3 6 5 "Incidence" NA 13051 7 4 "1999_2000" 5
"547" 1 4 6 5 "Incidence" NA 11827 7 8 "1999_2000" 5
"548" 2 4 6 5 "Incidence" NA 11581 8 6 "1999_2000" 5
"549" 1 5 6 5 "Incidence" NA 7626 6 9 "1999_2000" 5
"550" 2 5 6 5 "Incidence" NA 9559 9 7 "1999_2000" 5
"551" 1 6 6 5 "Incidence" NA 2577 3 5 "1999_2000" 5
"552" 2 6 6 5 "Incidence" NA 5482 7 6 "1999_2000" 5
"661" 1 1 6 6 "Incidence" NA 198183 23 21 "1999_2000" 5
"662" 2 1 6 6 "Incidence" NA 189988 21 19 "1999_2000" 5
"663" 1 2 6 6 "Incidence" NA 54684 8 7 "1999_2000" 5
"664" 2 2 6 6 "Incidence" NA 57065 8 7 "1999_2000" 5
"665" 1 3 6 6 "Incidence" NA 47578 10 13 "1999_2000" 5
"666" 2 3 6 6 "Incidence" NA 50308 10 14 "1999_2000" 5
"667" 1 4 6 6 "Incidence" NA 36672 10 14 "1999_2000" 5
"668" 2 4 6 6 "Incidence" NA 42448 11 10 "1999_2000" 5
"669" 1 5 6 6 "Incidence" NA 24021 9 10 "1999_2000" 5
"670" 2 5 6 6 "Incidence" NA 34987 13 10 "1999_2000" 5
"671" 1 6 6 6 "Incidence" NA 8500 5 4 "1999_2000" 5
"672" 2 6 6 6 "Incidence" NA 21478 10 15 "1999_2000" 5
"781" 1 1 6 7 "Incidence" NA 153312 21 17 "1999_2000" 5
"782" 2 1 6 7 "Incidence" NA 148155 22 19 "1999_2000" 5
"783" 1 2 6 7 "Incidence" NA 43306 7 9 "1999_2000" 5
"784" 2 2 6 7 "Incidence" NA 43172 8 5 "1999_2000" 5
"785" 1 3 6 7 "Incidence" NA 37304 9 12 "1999_2000" 5
"786" 2 3 6 7 "Incidence" NA 35602 9 11 "1999_2000" 5
"787" 1 4 6 7 "Incidence" NA 28266 9 12 "1999_2000" 5
"788" 2 4 6 7 "Incidence" NA 28038 9 7 "1999_2000" 5
"789" 1 5 6 7 "Incidence" NA 17829 8 9 "1999_2000" 5
"790" 2 5 6 7 "Incidence" NA 22571 11 9 "1999_2000" 5
"791" 1 6 6 7 "Incidence" NA 6748 4 9 "1999_2000" 5
"792" 2 6 6 7 "Incidence" NA 13645 9 5 "1999_2000" 5
"901" 1 1 6 8 "Incidence" NA 32032 11 18 "1999_2000" 5
"902" 2 1 6 8 "Incidence" NA 28345 12 17 "1999_2000" 5
"903" 1 2 6 8 "Incidence" NA 9598 4 4 "1999_2000" 5
"904" 2 2 6 8 "Incidence" NA 8179 4 4 "1999_2000" 5
"905" 1 3 6 8 "Incidence" NA 8007 5 4 "1999_2000" 5
"906" 2 3 6 8 "Incidence" NA 7136 5 4 "1999_2000" 5
"907" 1 4 6 8 "Incidence" NA 7390 6 8 "1999_2000" 5
"908" 2 4 6 8 "Incidence" NA 7575 7 4 "1999_2000" 5
"909" 1 5 6 8 "Incidence" NA 6704 7 7 "1999_2000" 5
"910" 2 5 6 8 "Incidence" NA 7895 10 7 "1999_2000" 5
"911" 1 6 6 8 "Incidence" NA 2727 4 4 "1999_2000" 5
"912" 2 6 6 8 "Incidence" NA 5134 9 5 "1999_2000" 5
"1021" 1 1 6 9 "Incidence" NA 65837 14 19 "1999_2000" 5
"1022" 2 1 6 9 "Incidence" NA 61853 14 18 "1999_2000" 5
"1023" 1 2 6 9 "Incidence" NA 17465 5 5 "1999_2000" 5
